Run,NFE,Time (s),HV,GD,Solutions,ParetoFront
1,5100,0.6510955,0.2982384178713731,0.0022053271716515484,71,"[[-4317.569295358002,12408.94221128516,4089.704016775091],[-860.5127539525743,2564.0330117754243,887.8770522380607],[-4658.11194052673,14003.154013846393,4622.074439369011],[-115.95074683123593,295.308110755379,66.90340224391952],[-1494.606653306634,4527.535514048749,1491.5353731360617],[-1540.2909605655373,4684.022878355204,1546.2603851837105],[-4287.922851777371,12326.862574069339,4053.4076539973926],[-3065.5164124418598,9365.054766326644,3221.2482033591937],[-5052.690420033824,15334.330371953316,5168.46804790338],[-6773.418556402575,20688.788297222687,6875.215246104522],[-2347.9683585789016,7191.793590773425,2423.308882192005],[-3885.411876975822,11696.85789324113,3742.4310431463587],[-1461.2825130396388,4430.832385471949,1470.2976579149488],[-6760.321763043777,20671.267677303982,6859.605332882043],[-1502.4695194166027,4546.079939962475,1494.6053482189857],[-4276.479020594479,12272.964969402878,4045.0474272307983],[-3518.7642943683754,10968.523443152028,3559.6192727171506],[-111.76559122495135,284.1960021976318,62.320715083647436],[-2874.1432516186155,8691.702925969725,2891.2357810053113],[-1540.2909605655373,4684.022878355204,1546.2603851837105],[-7467.886365065397,22826.456699780418,7565.372479058766],[-6803.910278490243,20822.712038677626,6926.810382798256],[-2351.541729252627,7202.948051308528,2423.883875443038],[-104.96583306335826,268.2405236416811,54.631649337332725],[-6847.782324485201,20956.387401751308,6986.622727395732],[-2885.0995209399525,8697.722991300316,2893.7763164146863],[-2832.6774967523256,8578.608132856283,2858.9825655807595],[-2360.9177323760896,7229.307751009324,2441.4715120957962],[-2342.380491909518,7177.56311049728,2413.6204856627473],[-4661.818530262676,14022.976577919271,4629.326274192571],[-5064.477449815106,15356.80094492034,5179.463079633407],[-3506.209286146856,10959.822749079665,3551.67163171965],[-96.50262759630694,236.30337770500915,53.10518764892399],[-3877.828387093597,11668.034603015676,3742.993993286779],[-1536.592847893503,4669.229524455995,1536.7597318508476],[-4661.818530262676,14022.976577919271,4629.326274192571],[-3506.734691255932,10955.18169860454,3553.374460794853],[-834.995317154349,2497.9025587573283,860.7066476680709],[-4285.460747392373,12309.511504259304,4049.7926541833813],[-3884.645876371457,11693.708479145487,3747.979018564678],[-2862.9400522489855,8655.957760957515,2880.6401808571086],[-4319.998196132367,12443.971266244616,4103.846682294768],[-2293.0467230005224,7093.88411165953,2400.492845902359],[-2336.7820742015842,7164.268941836348,2412.1454637633506],[-857.7173215079591,2552.3940059491783,884.4732551910975],[-4548.514045320092,13827.556668925346,4532.930877802579],[-2874.1432516186155,8691.702925969725,2891.2357810053113],[-2841.1209689132425,8598.003859075452,2864.576584135785],[-3872.4070684910253,11664.815689096107,3742.4644738262273],[-52.806706470291324,136.5315598704757,33.423046772437445],[-4319.998196132367,12443.971266244616,4103.846682294768],[-1461.2825130396388,4430.832385471949,1470.2976579149488],[-7467.886365065397,22826.456699780418,7565.372479058766],[-6847.782324485201,20956.387401751308,6986.622727395732],[-822.7518970274344,2470.909640298008,855.0688922696918],[-2841.1209689132425,8598.003859075452,2864.576584135785],[-7579.28393640356,23312.88586582923,7766.157696667079],[-1494.606653306634,4527.535514048749,1491.5353731360617],[-7578.642749441155,23283.82515640836,7754.100392036686],[-7502.101919754947,22934.893279333748,7610.945227582107],[-783.512049667461,2396.2292627303896,837.8382635488488],[-4671.205589273179,14077.408026828769,4644.201716203647],[-4676.87352477223,14107.500406873849,4662.143958691251],[-104.96583306335826,268.2405236416811,54.631649337332725],[-7507.677516677818,22972.245698338604,7623.494244856165],[-4204.734946933633,12106.887215691082,3998.5080494756626],[-51.82600077657938,138.8492997933636,33.945082613079926],[-7579.28393640356,23312.88586582923,7766.157696667079],[-7574.628032782058,23269.406674423182,7744.759914375777],[-7579.28393640356,23312.88586582923,7766.157696667079],[-7579.28393640356,23312.88586582923,7766.157696667079]]"
2,5100,0.6421674,0.3036050625848549,0.001822380844227146,83,"[[-5946.065552018126,17923.21255184851,5956.26805038124],[-5367.442933779502,16179.029813935109,5399.366133874532],[-916.9598609971154,2714.967533425424,965.5660068342198],[-913.2150423791844,2687.393698602124,965.1696455516973],[-2280.8667497414726,6986.937733306921,2238.3764136520417],[-1656.474907702632,4911.486742604985,1648.463044237755],[-2271.9889381844127,6969.058268375216,2231.5225382841763],[-7581.139692152319,23267.675830380354,7746.683069089021],[-5960.769066580186,17963.175213564864,5977.076965721582],[-5380.536491461678,16212.96781172063,5410.586423311316],[-1666.3925621775918,4929.899395163237,1654.269890795025],[-5842.785952799121,17685.057145813236,5907.077982147748],[-7432.810640669088,22687.4356373388,7518.663517088296],[-5974.114816988782,18038.68355883476,5991.8695714729765],[-3341.305514284864,10261.447427408293,3420.9658779929623],[-6801.656114330691,20604.745701425585,6866.216158363556],[-7444.558715226852,22727.392593947752,7523.409840071999],[-5380.072899843207,16210.647283279724,5407.96988632077],[-1782.4107903951533,5455.601412054282,1811.8607895189793],[-871.7448667445839,2624.8293882601533,933.2275657786016],[-5374.556527099064,16211.972897705355,5411.06798646924],[-107.06553331002664,287.38880974790874,80.0529059211952],[-1660.1094403930467,4925.596931248647,1646.8427402122195],[-7587.792090659795,23313.351144398566,7769.848205842825],[-2680.66372901696,8083.3877466514405,2599.614116593759],[-2658.6274450956066,7961.632298115317,2551.069762290433],[-4015.9902844843123,12055.97001928567,3961.813970518974],[-5972.660309951125,18019.43318491714,5989.904556690069],[-4013.0815161152736,12076.493818816807,3956.0945637161076],[-2271.9889381844127,6969.058268375216,2231.5225382841763],[-3448.16338584695,10481.91439502614,3474.04753206893],[-2178.2328910431875,6736.082357627762,2200.3259445453373],[-5968.131547409878,17978.958308649384,5983.602610192031],[-2672.6736235854605,8059.0699527292145,2587.204192710833],[-1648.738394806134,4897.265650468569,1641.1555098451786],[-5371.894507863431,16193.353304301212,5406.614678954201],[-4019.24657104303,12096.803710403752,3963.1881946287667],[-3549.4161720701977,10877.658016662926,3607.2231209639585],[-1514.4631332606218,4606.692245552491,1556.2868585895835],[-4455.936768866999,13321.26898442638,4372.531610805953],[-2633.904045749702,7889.073956814196,2527.0982711383836],[-2656.6686954943,7943.310804504103,2535.015762543351],[-6804.687255798404,20617.37499683647,6870.583942154053],[-3428.0954729008204,10482.900015489979,3469.235834286211],[-901.4445828985374,2664.4882559462103,954.9994517483357],[-4464.318803492456,13333.100385906248,4386.707268304087],[-5946.065552018126,17923.21255184851,5956.26805038124],[-6775.490101054423,20605.155719848837,6844.859017724765],[-6841.2098888320315,20767.84095310309,6921.345135230566],[-3448.6012435146017,10497.296922011343,3483.51845466301],[-4062.8162717486807,12206.931989878301,4000.024834891157],[-4023.4995988127425,12099.755247477306,3966.595891591328],[-1514.4631332606218,4606.692245552491,1556.2868585895835],[-4412.52792261093,13205.448415341025,4338.712329340301],[-7447.693866312647,22739.007992570325,7530.335055741247],[-7117.49144049219,21810.488896709616,7223.456532298593],[-4454.7107928910855,13320.227725959245,4376.805771376679],[-7132.091832920094,21830.584832618748,7245.43150759049],[-2648.0525611318762,7911.540404884463,2533.97248418119],[-7111.435484543491,21804.257243810112,7220.026529007769],[-1771.1243291840826,5402.534156583407,1801.7958576263768],[-7587.792090659795,23313.351144398566,7769.848205842825],[-7587.792090659795,23313.351144398566,7769.848205842825],[-2264.1285744763586,6954.0274535349945,2230.756931365922],[-7576.1424544511565,23250.52563038507,7737.599586606201],[-4421.485207155162,13219.841651125093,4345.190845699324],[-3448.6012435146017,10497.296922011343,3483.51845466301],[-107.06553331002664,287.38880974790874,80.0529059211952],[-50.40647499532219,136.27690713895356,39.248867189561494],[-7121.842226333906,21829.646360620005,7231.031945146998],[-4458.417382627032,13340.050290032123,4384.057606200238],[-3448.6012435146017,10497.296922011343,3483.51845466301],[-67.90142959495954,167.63081592509462,43.57365836214892],[-4062.621865227207,12205.27127280368,4000.7448044161197],[-6841.2098888320315,20767.84095310309,6921.345135230566],[-901.4445828985374,2664.4882559462103,954.9994517483357],[-862.430767372998,2606.8132299563877,931.5815552229502],[-101.55343871309202,272.61271479155505,76.99745025534413],[-50.40647499532219,136.27690713895356,39.248867189561494],[-79.24011282358204,208.03216885827356,52.51183038062204],[-7587.792090659795,23313.351144398566,7769.848205842825],[-7479.673022728716,22872.687545867168,7578.135949115155],[-7587.792090659795,23313.351144398566,7769.848205842825]]"
3,5100,0.6336401,0.29594693853646376,0.0019201758446865042,86,"[[-1933.0545145946376,5979.4623969672075,2019.1695788893253],[-5920.601470737683,17878.109154052003,5973.510277011674],[-1891.6077173557926,5909.749621427269,1998.6745201971385],[-7538.773794073534,23019.130435290834,7646.156435377979],[-7284.923850075202,22170.177120479988,7375.394248291381],[-2188.925641202166,6497.210406818456,2188.242959147887],[-7298.700544457296,22189.248698432148,7372.126630503332],[-5600.470861859642,16823.108347331003,5603.322833916114],[-2537.5375759468393,7580.289744439067,2502.04365623195],[-2256.3394257866885,6733.9829635771,2231.612819160953],[-2602.0811831548694,7787.855441642743,2547.5878992940807],[-5027.125009862885,15029.633553954785,5033.687650828613],[-7377.303027405216,22376.808451374316,7450.563036521077],[-7287.650821143087,22170.299116002898,7361.7950828223875],[-4056.1013675579575,12352.133359490967,4072.893065940832],[-5930.610586321765,17910.33228514336,5984.421793015512],[-5940.843381007076,17988.412548924927,6011.035889063632],[-3266.5285723724833,10060.035860416405,3437.041907342476],[-3870.9719473572595,11840.745988959512,3866.065343604543],[-4586.0371595655415,13612.352575421875,4562.249114847776],[-5527.527855938114,16618.88929904876,5537.451120410401],[-137.63707953776537,372.5449119479736,98.05128980244584],[-2594.7547345762882,7756.612255485221,2540.232147449523],[-3960.3495103337573,12061.75788419345,3955.603910276363],[-5010.758333206787,14986.815561131041,5012.899974297328],[-4579.957903677192,13591.40028943,4557.404603901774],[-5926.424563658078,17896.289641909832,5980.929512450824],[-2594.119705707715,7740.607887498865,2531.000080245731],[-3721.188558984543,11045.795835422618,3685.331122948061],[-137.63707953776537,372.5449119479736,98.05128980244584],[-4997.313087922942,14973.609486831212,5008.414663563467],[-7538.773794073534,23019.130435290834,7646.156435377979],[-5579.3660770919,16770.443781666447,5584.3783271130815],[-4053.4874665213215,12350.386484288087,4071.943851816815],[-3723.85163470711,11022.242116176498,3690.4398015256515],[-1920.9516779695673,5969.387391178494,2012.2932093414224],[-2594.7547345762882,7756.612255485221,2540.232147449523],[-815.5221403574608,2587.3479139250708,903.4688225793183],[-142.2039000080455,420.59444292005475,111.22501048344168],[-5026.734797424673,15014.27323375927,5028.8763046882095],[-4480.355839793803,13382.564825047559,4474.755313222665],[-3717.3902065332304,11022.591774686261,3682.378161537022],[-3257.4958025327874,10060.12733660445,3435.0442696312216],[-4634.281490246324,13762.04441099812,4632.593505873858],[-2596.4265081428875,7782.354365378441,2551.5546682590807],[-2188.925641202166,6497.210406818456,2188.242959147887],[-3266.5285723724833,10060.035860416405,3437.041907342476],[-2594.8487087833987,7769.056850536694,2545.222257452052],[-5593.591918962686,16812.32848195513,5594.829250480208],[-809.501032882582,2567.6996419480984,892.15238003254],[-3724.253656160675,11035.528669552365,3691.218023690854],[-4634.281490246324,13762.04441099812,4632.593505873858],[-3268.952445388831,10101.975780576553,3445.80761541091],[-7327.660797021017,22267.21759942777,7402.783716056765],[-3733.0362484377906,11075.635255915815,3702.894376710357],[-783.3836885188232,2477.672328696744,858.5455217816584],[-3285.597962208463,10159.448014433994,3460.6071966306067],[-4480.355839793803,13382.564825047559,4474.755313222665],[-3963.3806518014717,12074.387179604333,3959.97169406686],[-802.4085962927633,2553.357588479009,891.7961556659073],[-5027.125009862885,15029.633553954785,5033.687650828613],[-2256.3394257866885,6733.9829635771,2231.612819160953],[-5940.843381007076,17988.412548924927,6011.035889063632],[-5600.470861859642,16823.108347331003,5603.322833916114],[-4480.355839793803,13382.564825047559,4474.755313222665],[-60.96172775603917,152.7305309484314,34.90993265644661],[-780.3725721854745,2477.1111922975647,857.282306339157],[-5027.125009862885,15029.633553954785,5033.687650828613],[-60.96172775603917,152.7305309484314,34.90993265644661],[-1891.6077173557926,5909.749621427269,1998.6745201971385],[-2200.425458192902,6544.4881074616205,2200.9681047167223],[-7390.75570503855,22425.49392220487,7463.94494413832],[-802.4085962927633,2553.357588479009,891.7961556659073],[-60.96172775603917,152.7305309484314,34.90993265644661],[-5940.843381007076,17988.412548924927,6011.035889063632],[-7578.59757881605,23259.84596774571,7742.873466776715],[-1923.261989502977,5967.940264646252,2017.0859974407615],[-50.986508092549144,138.6820173564018,32.86180745416296],[-774.9514793641467,2461.4942375614482,854.1045354932523],[-137.63707953776537,372.5449119479736,98.05128980244584],[-774.9514793641467,2461.4942375614482,854.1045354932523],[-7562.351372333142,23120.159467194208,7685.75959782624],[-7578.617199157012,23278.56793614319,7751.949994171126],[-7578.617199157012,23278.56793614319,7751.949994171126],[-7575.539617768194,23228.460856265883,7728.174784532473],[-7578.617199157012,23278.56793614319,7751.949994171126]]"
4,5100,0.6577909000000001,0.2977286144946012,0.002080065445624627,79,"[[-4202.978879568735,12889.767972235612,4238.427566598626],[-755.209869851237,2357.2551184565173,807.7591221599025],[-1408.7889562701962,4232.2987463098525,1458.6927690839502],[-5549.690112195617,16865.7047736089,5593.527978116478],[-3662.6017732259465,10882.90281537698,3577.414551128396],[-3656.797170868257,10889.536755740504,3586.649868128092],[-881.8754030737019,2706.430224027875,909.8151693574775],[-4212.703527229619,12942.567882435398,4245.416574325763],[-7330.936123657536,22466.974747129436,7440.225740669894],[-840.8112237840124,2578.233961434759,864.2207443211412],[-7303.184375271359,22428.492552631633,7438.098604624948],[-2983.640220537635,9111.408005466641,2988.917240067632],[-7303.184375271359,22428.492552631633,7438.098604624948],[-3992.506767184082,11818.580584814026,3845.2243470449152],[-3689.0461960590424,10966.796088989373,3611.806322156393],[-4210.58837217067,12954.626213293624,4251.110916732015],[-5660.538810061381,17254.399263803858,5723.485759418957],[-880.7554743778911,2713.316816024402,910.0130078966113],[-5655.906317474871,17236.67147759403,5717.180175201484],[-4220.283223009165,12924.35421286922,4253.10518011708],[-4006.012210795014,11872.708869405695,3850.6079319684823],[-7341.676983764876,22508.974012248807,7455.40000711479],[-7342.603923536441,22504.02827250916,7450.052872081216],[-2995.959067653121,9155.567323728668,3008.0711166103015],[-4210.314439970482,12938.104232057716,4245.653173912347],[-5566.548846175083,16915.097459060173,5607.166074568806],[-5668.577970239002,17270.088183869284,5725.689361935109],[-5520.960719694424,16823.225142813095,5568.556958247046],[-7493.1561324007325,22946.85957975991,7611.083329220014],[-5549.690112195617,16865.7047736089,5593.527978116478],[-1614.222116021947,4733.773573114164,1586.0788087317835],[-4191.616126734293,12861.122283782159,4218.00941518671],[-3983.4134250029415,11817.849956827413,3832.726192919487],[-2907.5544446378985,8867.909075614705,2929.632593904854],[-1628.30231510335,4784.326555964256,1619.964663164895],[-2193.536041195378,6682.660024616432,2262.8816477919545],[-2172.18914014794,6606.644648224129,2253.364937363609],[-3643.079175446975,10866.028770012817,3583.0372785240743],[-5499.720230364915,16795.267106217925,5563.729842290341],[-95.85087039630535,229.23898420667922,49.05710483031526],[-3987.205725457186,11819.53500814331,3835.0291562093375],[-2348.495762423533,7064.137609819477,2402.677924465705],[-875.5077434034587,2688.6591002977425,903.8106650485777],[-2156.2467358405947,6578.427752877048,2242.995479512429],[-1501.8716647207548,4436.426243920478,1499.925965714349],[-2999.796760896501,9146.097927033534,3003.415014177394],[-75.86668678742377,187.78340066000504,38.860373751757216],[-2320.2834545656206,6964.371504349916,2365.9491035662218],[-7581.871276026298,23257.242488412627,7755.907815912906],[-2343.49327647169,7062.116097483227,2398.6901358234427],[-1614.222116021947,4733.773573114164,1586.0788087317835],[-2995.959067653121,9155.567323728668,3008.0711166103015],[-7469.194266029757,22826.134063367317,7573.744338313288],[-3988.228388224777,11833.821287946863,3836.7836175315883],[-5565.891773888063,16919.79964919222,5609.6976314668045],[-2907.5544446378985,8867.909075614705,2929.632593904854],[-7582.100753064315,23275.4736340861,7761.393484504351],[-4211.31202257818,12906.975652357774,4244.0014944015165],[-3996.4422134314386,11853.746099131513,3850.174164279318],[-2342.118434329797,7046.370057356766,2392.511447747614],[-1617.9056105476593,4743.693525251171,1586.2524085459506],[-5671.90394558615,17294.883717186407,5728.757626973431],[-65.39391858360135,150.8408820225302,37.79125531507908],[-750.8518971112894,2342.5034267540896,807.0575756487297],[-1614.222116021947,4733.773573114164,1586.0788087317835],[-2962.136239466075,9021.274912942634,2971.6198320989542],[-742.7607385891699,2329.2500095722603,802.7996276378649],[-1549.263199359005,4544.281902332468,1532.020634258585],[-3677.824689478052,10940.099267778725,3599.764597691757],[-7582.100753064315,23275.4736340861,7761.393484504351],[-7496.450950406847,22964.982464800116,7616.56301374291],[-88.22755983477117,210.93468104442923,48.18969614280386],[-98.90085692612776,237.3159886940218,63.765011079323514],[-2907.5544446378985,8867.909075614705,2929.632593904854],[-7581.871276026298,23257.242488412627,7755.907815912906],[-88.22755983477117,210.93468104442923,48.18969614280386],[-7582.100753064315,23275.4736340861,7761.393484504351],[-7582.100753064315,23275.4736340861,7761.393484504351],[-56.30956397118201,140.34354052351748,34.644586136292126]]"
5,5100,0.6583311000000001,0.30839857698756695,0.0014118079931366072,95,"[[-4574.717182060935,14025.016546509005,4649.896952883881],[-4139.261080808019,12258.740528816114,4114.549402814539],[-4579.396244724043,14039.347178773738,4652.1103308711245],[-1386.8600058945694,3900.326413745522,1219.0278001749132],[-2698.980016378876,8020.256753777945,2633.1440707807665],[-115.56990642785917,288.3840682224906,71.74505546429974],[-6932.291065255906,21273.567198188495,7033.811131704814],[-5965.0316441672085,18217.012478197204,5986.176027823756],[-4134.009333016292,12228.48213993687,4105.437616813539],[-7592.652171405215,23282.563949526637,7743.253642945053],[-6491.046676156915,19790.63449870483,6570.9398663226575],[-6482.202708877886,19769.917645008416,6567.201316239145],[-7155.412670954344,21868.58757592037,7281.433064206972],[-2706.7843490356195,8056.364776854108,2636.54551073883],[-5796.1423390029795,17748.733089259258,5818.31583231322],[-7595.881829469657,23319.91928754272,7766.851909873534],[-1316.7022796527344,3691.797906400532,1140.4073161222966],[-6960.395279657262,21339.68094068749,7063.218653221504],[-6493.015289807104,19800.82683567767,6575.886820379358],[-4567.145572569034,13994.226331876054,4642.229381299564],[-4576.947958393389,14039.151966599455,4658.828871322857],[-4121.697029257546,12214.171031784681,4099.244330049666],[-4582.241696583926,14037.151131125656,4652.067042900077],[-6501.1237008653425,19844.737370709907,6589.802411858276],[-4214.926544309901,12485.921853515563,4203.318473165491],[-3661.3397424331188,10855.113204847508,3639.460703974595],[-5433.489680958621,16701.66041451462,5467.528739273038],[-5409.0384933411,16653.552315385532,5442.551026740453],[-5414.011013213351,16666.989687054618,5450.131260876132],[-4549.611344906168,13955.2028611773,4631.773973251646],[-3416.480466252212,10180.232063081183,3410.7822615258838],[-2310.1763403337845,6748.808190080971,2216.81612773597],[-2438.9253432802875,7072.46362315053,2324.2508618616894],[-5411.562577208833,16662.596922083987,5445.925910517946],[-5464.570188240966,16770.14657327499,5496.40817196677],[-2427.948970117269,7037.7761975184685,2313.7360736290507],[-5445.02706549111,16703.966097463643,5470.405049725677],[-2696.847647877921,8022.95309151895,2629.5682230673633],[-4574.717182060935,14025.016546509005,4649.896952883881],[-115.56990642785917,288.3840682224906,71.74505546429974],[-2439.040656754767,7070.342335765837,2322.6208019693227],[-2675.0552195640607,7985.852528333611,2615.124457313433],[-7595.881829469657,23319.91928754272,7766.851909873534],[-2684.9422498145213,8011.4160378185215,2622.357347197043],[-4201.75334124649,12441.593861665766,4183.614899396388],[-4210.6042017489335,12470.052214121177,4198.253661970476],[-1327.7347775171268,3713.058005002398,1148.2548025138206],[-5966.856016867562,18234.17766146538,5991.70416501889],[-1411.1831276820678,3959.349962598934,1256.408918152346],[-7349.8364624641645,22471.411650721962,7471.224681452195],[-5895.990488929614,18019.968976366297,5893.792779456855],[-50.5325057545188,135.05553881271112,37.436875777194906],[-3653.504387741949,10863.273721118276,3637.62039019673],[-6940.0904655032755,21269.137675224556,7036.093253612502],[-852.4136758344911,2601.180696637737,869.8686774198868],[-7595.881829469657,23319.91928754272,7766.851909873534],[-6944.000154260945,21300.435088230748,7041.42828241599],[-1408.2652699195257,3965.7054117231264,1248.0311889261288],[-128.91857276990234,317.5641568514178,85.15399058096574],[-1386.8600058945694,3900.326413745522,1219.0278001749132],[-7592.652171405215,23282.563949526637,7743.253642945053],[-7140.767496347592,21826.039164631038,7272.578992237927],[-5777.397396837072,17721.291505869787,5806.778169695492],[-3796.197918656061,11251.943589182953,3752.2891808644476],[-853.1994243096215,2606.711059368323,868.4230752841036],[-115.56990642785917,288.3840682224906,71.74505546429974],[-5416.850465957702,16680.766794133422,5455.15006877227],[-3814.158882875591,11302.863532842908,3769.8695632434906],[-7358.714274021225,22489.291115653665,7478.078556820061],[-5796.1423390029795,17748.733089259258,5818.31583231322],[-115.56990642785917,288.3840682224906,71.74505546429974],[-5904.360863354074,18051.927647974375,5905.947716822053],[-3803.95618900079,11271.327510913005,3759.393136890648],[-7434.027050694084,22727.58860182306,7566.493003714],[-6501.1237008653425,19844.737370709907,6589.802411858276],[-7592.652171405215,23282.563949526637,7743.253642945053],[-7565.5025403130685,23177.77538782229,7715.020755599508],[-7370.3000209512375,22519.60160731387,7493.871592550563],[-2261.8121681195,6651.393304910431,2181.6287665271257],[-2308.610220745075,6734.178374043038,2215.5740776574235],[-3383.6881225580373,10080.569660553434,3384.9923561282103],[-6486.1299402689065,19781.367377890023,6571.989710659798],[-3389.9589767280468,10095.447115373407,3391.5238558561687],[-5966.856016867562,18234.17766146538,5991.70416501889],[-3401.4797259978527,10134.460961859908,3401.3695193395447],[-3437.5391752262503,10235.463495378428,3437.7585780248164],[-3416.480466252212,10180.232063081183,3410.7822615258838],[-2257.440262825155,6633.026878247847,2179.256470282792],[-1311.202604848054,3681.433735231106,1136.8215040307052],[-67.31714994679947,155.98142714764083,43.679635619506804],[-834.6035670489559,2568.8081320602487,860.8164769768684],[-1311.202604848054,3681.433735231106,1136.8215040307052],[-2252.1273617457414,6617.875767765828,2177.872466899141],[-52.30370072974348,142.000992072208,36.069074203225874],[-7595.881829469657,23319.91928754272,7766.851909873534]]"
6,5100,0.6420719,0.29576517800119073,0.001463763285533745,95,"[[-134.0729931265311,340.4739242858513,106.69537565097424],[-7315.5555301543645,22326.25292908164,7448.072407093803],[-7447.531458319308,22766.80126526942,7558.038083221519],[-6396.506420300879,19436.533970818542,6382.830136371685],[-4488.139935655964,13413.013652082616,4353.026101643873],[-7439.228330410692,22747.220145637977,7551.191665947553],[-7534.627348974787,23036.474225573365,7662.225152617081],[-6129.330776474573,18689.357798017107,6233.8128961604725],[-6529.500872261367,19713.624266066407,6462.436442814026],[-54.57452811720618,138.93557972420362,37.426013142346115],[-7586.264602549244,23281.381121751205,7764.705472836069],[-3934.109623331078,12048.155115889513,3974.01669353366],[-4549.990755741716,13728.969892355528,4454.58189944675],[-3087.1261956791423,9052.158114741434,3045.0932886441324],[-6533.501547812229,19698.9827660925,6455.457377731362],[-6121.590934630609,18668.579349133684,6226.382089330175],[-2421.7607572888833,7218.667758487689,2326.8595271828094],[-1876.053310444004,5608.529035118715,1826.8438197786234],[-2421.7607572888833,7218.667758487689,2326.8595271828094],[-5158.153275947372,16052.708709669942,5291.893081679905],[-4550.760512002006,13709.599269720782,4438.749116682433],[-3728.9711895211162,11290.811578564844,3654.4936416799283],[-2452.2129825854468,7330.262105723857,2368.254187708826],[-6127.023973234377,18700.34093350453,6224.325844739274],[-6126.018945030772,18692.80353628696,6227.141166956046],[-7453.025636977721,22769.530558912993,7560.432779859819],[-4356.515762554314,13069.647738110398,4233.184084919835],[-5161.577586890306,15996.358368234743,5279.786776937661],[-3739.7675992447557,11340.598160012469,3668.1087480896617],[-6533.180522552866,19697.772598867574,6467.7607955381445],[-2998.352183598919,8846.246379349983,2953.7635331355004],[-5141.704282971242,15958.058608411908,5253.301611514417],[-3077.2643464936427,9022.59341226556,3029.59240243738],[-4549.990755741716,13728.969892355528,4454.58189944675],[-6131.070024261399,18714.21055093051,6227.057712400612],[-7588.025949604553,23312.82519831069,7776.544829933066],[-4444.391638425464,13270.676058588484,4303.443462131266],[-3931.0883921160753,12034.949568525404,3973.148586910181],[-2452.2129825854468,7330.262105723857,2368.254187708826],[-1912.3186315769028,5714.924564911769,1861.0759613207335],[-4544.466058747523,13701.494215189507,4438.055311558391],[-3087.6024533281193,9076.086465648681,3041.277630526696],[-6132.859521519858,18734.17878915292,6235.075274179475],[-7580.837097514008,23236.755292528534,7744.363726816942],[-3087.1261956791423,9052.158114741434,3045.0932886441324],[-3592.944125092956,11005.360140343751,3579.516481506174],[-2421.7607572888833,7218.667758487689,2326.8595271828094],[-54.57452811720618,138.93557972420362,37.426013142346115],[-2455.6405407991383,7335.801307318235,2367.4240309393767],[-134.0729931265311,340.4739242858513,106.69537565097424],[-4481.467980298529,13401.629428373668,4346.365766134359],[-5161.577586890306,15996.358368234743,5279.786776937661],[-3747.113408772637,11335.7039973009,3688.8386602259175],[-130.46662791863582,309.71045230570206,95.8909057234416],[-5118.472796031355,15895.987592191917,5243.611886632907],[-7588.025949604553,23312.82519831069,7776.544829933066],[-7459.473490273819,22804.88642778556,7571.498486833503],[-6571.423379845024,19936.917841356284,6576.333019026945],[-6378.976722107724,19392.883316229563,6375.71192336],[-6534.279977798816,19729.35056024268,6469.758888763725],[-4444.391638425464,13270.676058588484,4303.443462131266],[-3018.9548343711526,8885.436249732029,2971.323503051847],[-2329.4247601900397,7035.29099074107,2282.718250295051],[-5144.601490648074,15968.122696444227,5262.1217436746465],[-3087.1261956791423,9052.158114741434,3045.0932886441324],[-6526.918228961186,19687.47546474246,6458.509407383113],[-3592.944125092956,11005.360140343751,3579.516481506174],[-7588.025949604553,23312.82519831069,7776.544829933066],[-1882.1283223884866,5619.687125170544,1829.316144448164],[-3018.9548343711526,8885.436249732029,2971.323503051847],[-5153.376975684393,15987.734846117151,5271.618996936013],[-1901.3340823385827,5684.093683704702,1845.5916439158461],[-3733.8965149488427,11319.806718391827,3664.735621053693],[-1509.6651016530147,4550.261101695399,1529.0767315422086],[-134.0729931265311,340.4739242858513,106.69537565097424],[-1510.1405339021942,4564.1307169033,1530.2855707293152],[-1876.053310444004,5608.529035118715,1826.8438197786234],[-1488.0796601697832,4473.702021582748,1519.1195076330423],[-1509.6651016530147,4550.261101695399,1529.0767315422086],[-3733.8965149488427,11319.806718391827,3664.735621053693],[-5125.939994045239,15930.504586483044,5249.770698188414],[-1363.4612234834367,4183.296041199853,1454.171254956933],[-130.01866660017777,307.9284014907577,95.53458652421105],[-1376.0459958877436,4207.274586527497,1456.8217095267441],[-5141.704282971242,15958.058608411908,5253.301611514417],[-4365.854786305835,13089.441849616687,4237.8620328750785],[-1363.4612234834367,4183.296041199853,1454.171254956933],[-5164.765292343718,16014.951214390492,5286.0179533250475],[-1361.9446117392708,4172.993056915912,1448.8478660574342],[-134.0729931265311,340.4739242858513,106.69537565097424],[-54.57452811720618,138.93557972420362,37.426013142346115],[-7588.025949604553,23312.82519831069,7776.544829933066],[-122.45430913637077,295.2661152961717,92.11020911307536],[-6571.423379845024,19936.917841356284,6576.333019026945],[-73.67962276476572,173.49336295028905,51.31267633342672]]"
